@relation Phishing.Detection-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.unsupervised.instance.Randomize-S42

@attribute protocol {http,https,other}
@attribute FrequentTermsvsRegistrant numeric
@attribute NOofDomainNamecandidatesinHostnameandContent numeric
@attribute NOofDomainNamecandidatesinHostname numeric
@attribute NumericHostname {true,false}
@attribute TitlevsRegistrant numeric
@attribute TitlevsDomainNamecandidatesinHostname numeric
@attribute FrequentTermsvsHostDomain numeric
@attribute CopyrightvsRegistrant numeric
@attribute DomainNamecandidatesinAnchorsvsRegistrant numeric
@attribute phising {true,false}

@data
https,12.58554,125.254411,119.999583,false,33.296404,26.665875,10.705636,16.924493,20.73228,false
http,1,0,0,false,11,2,2,-1,8,true
https,5.800573,13.824483,12.446795,false,22.831411,28.650961,5.188607,6.289868,12.710882,false
https,5.956444,3.466135,2.267812,false,12.386048,16.587439,6.626163,0.299358,8.362373,false
https,5,12,11.563477,false,16.691239,26.054009,6,5,12.283673,false
https,3,0,0,false,3,15,6,-1,-1,false
http,5,2,2,false,146,152,13,7,12,true
http,7,0,0,false,7,12,8,-1,-1,true
https,12.834898,47.859003,49.060151,false,66,71.506162,5.410338,13.081081,15.196887,false
http,10,1,1,false,34,46,4,-1,17,true
https,8.347402,21.074479,20.676221,false,20.453197,28.360665,6.362345,13.005893,12.679767,false
https,7.83849,15.792468,15.386582,false,73.450349,75.158112,7.554696,5.866037,11.02516,false
http,-1,1,1,false,-1,28,13,-1,-1,true
http,2,1,1,false,2,12,12,-1,-1,true
https,10.205315,28,28,false,27.654488,24.094755,10.326242,10.856818,19.749404,false
https,12.401523,168.554614,158.297493,false,24.091164,17.02061,8.797858,15.56676,16.109313,false
http,-1,0,0,false,-1,28,6,-1,-1,true
https,6.708484,5,5,false,51.002025,52.44507,6.647708,3.762927,13.544557,false
http,6,1,1,false,21,51,11,-1,-1,true
http,8,0,0,false,8,17,17,-1,-1,true
http,13,5,5,false,27,35,17,-1,-1,true
http,12,3,3,false,30,61,8,-1,19,true
http,-1,5,5,false,-1,18,9,-1,-1,true
http,6,1,1,false,21,48,11,7,-1,true
http,9,1,1,false,9,16,12,-1,-1,true
http,10,1.39425,1.897049,false,52.100511,48.004128,10.296297,-1,17,false
https,6.978081,142.462754,154.775439,false,14.746961,27.649462,6.008942,8.593072,10.71186,false
http,13,1,1,false,40,42,15,14,21,true
http,13,1,1,false,36,36,13,-1,-1,true
http,38,5,5,false,114,91,11,36,-1,true
http,73,1,1,false,109,63,3,75,80,true
http,11,0,0,false,25,33,19,-1,-1,true
https,7,2,2,false,23,22,6,-1,13,false
https,9.325794,2.492115,5.093807,false,11.568389,18,10.780245,-1,14.496618,false
http,5.412279,67.863521,65.878009,false,82.285587,82.691379,6.140066,8.247488,8.71051,false
https,6,7.938401,4.349365,false,13.625956,14.308766,6,-1,12,false
http,12,0,0,false,32,44,20,-1,-1,true
https,5,15.379929,13.38308,false,12.659595,22.313817,5.344755,5.768619,11.593704,false
http,1,0,0,false,1,11,11,-1,-1,true
https,10.082347,34.910895,35.891985,false,48.901837,54.368035,10.021117,11.102291,19,false
http,10.078156,2.315377,3.294509,false,45.129181,39.007582,5.887222,-1,20.91518,false
http,21,2,2,false,31,23,13,-1,29,true
http,0,1,1,false,6,27,11,0,10,true
https,22.845829,1.889139,1.267092,false,42.047919,32.704572,6.120364,23.183003,1.884925,false
http,16,1,1,false,30,35,13,-1,-1,true
https,15.817227,5.506566,5.428583,false,23.734778,12.222196,12.786753,-1,20.624959,false
http,9,1,1,false,43,49,11,11,16,true
http,5,0,0,false,16,23,12,-1,13,true
https,11.190526,9.538205,9.977607,false,25.162952,23.602898,5.727375,-1,16.816939,false
http,-1,0,0,false,-1,39,3,-1,-1,true
https,20.845032,5,5,false,32.359537,32,11,-1,18.695743,false
http,10,1.02297,1.468862,false,55,52,10.916507,-1,17,false
http,-1,0,0,false,-1,37,10,-1,-1,true
https,35.133661,0,0,false,34.783948,16.358339,3,-1,-1,false
https,12,28,28,false,27,22,11,13,22,false
https,14.835776,1.089387,4.239542,false,75.757912,94.150302,11.123085,10.999739,22.254345,false
https,17.027431,7.61659,5.463035,false,41.449379,29.36313,3.111749,-1,19.594737,false
http,7,149,149,false,6,85,3,-1,11,true
http,13,0,0,false,27,31,17,-1,-1,true
http,10,5,5,false,18,22,10,-1,-1,true
http,11,0,0,false,11,15,15,-1,-1,true
http,5,1,1,false,17,31,21,6,-1,true
http,10,95,95,false,34,42,14,-1,12,true
http,-1,1,1,false,-1,19,15,-1,-1,true
https,14.558783,122.834088,124.646857,false,23.950984,16.700879,12,9.083663,22.843327,false
http,10,1,1,false,41,45,14,-1,-1,true
https,5,12.962643,12.445148,false,13.106503,21.976935,5.76211,6.173741,11.33822,false
http,11,1,1,false,20,24,11,-1,-1,true
http,12,0,0,false,24,31,4,-1,-1,true
http,28,3,3,false,39,22,6,-1,38,false
http,21,0,0,false,35,25,5,-1,-1,true
http,13,0,0,false,13,26,26,-1,-1,true
https,11.82811,7.464841,6.826991,false,41.395551,56.375473,6.460865,-0.919522,17.145008,false
http,6.246217,1.241423,1.229852,false,74,76.807931,9.53697,-1,11.95468,false
https,4.92517,0.180101,0.359288,false,2.772684,9.645876,6.251844,-0.601671,-1,false
http,-1,0,0,false,-1,46,6,-1,-1,true
http,11,0,0,false,11,10,10,-1,-1,true
https,21.037972,3,3,false,28.060925,24.467039,7.546473,-1,37.973303,false
https,4.935872,0.014928,0.188665,false,3.01313,6.74705,6.037524,-0.686747,-1,false
https,7.960923,10.412995,15.681838,false,73.568491,75.923261,7.578108,5.130214,11.857011,false
https,9.311409,48.813153,53.051326,false,65.157663,64.907908,12.259482,12.777706,15.727584,false
https,17,4,4,false,19,19,9,-1,26,false
https,8.073444,2.534628,2.177108,false,23.445897,23.99717,6.355663,5.437993,12.824608,false
https,6.228079,65.458345,65.246442,false,73.737657,80.349817,7.24137,6.41849,13.311015,false
https,18,127.994302,131.268612,false,25.273546,14.961184,11.822831,19.170285,24.885952,false
http,-1,0,0,false,-1,30,8,-1,-1,true
https,10.951423,24.300377,23.933192,false,19.704019,16.395652,7.168292,10.746226,25.504281,false
https,18.004178,41.833018,34.504189,false,22.409393,12.646232,6.399027,8.628757,23.974086,false
http,-1,1,1,false,-1,18,9,-1,-1,true
http,10,1.122297,1.668945,false,53.138014,51.205634,10.95982,-1,17,false
https,10.037583,26.041998,24.159178,false,21.157434,23.465533,10.230955,11.467173,19.798691,false
http,2.680092,66.646634,63.075824,false,84.971399,91.248725,6.311042,4.258504,7.521917,false
http,9,1,1,false,21,37,27,10,-1,true
http,11,1,1,false,94,101,14,-1,15,true
https,10.524468,4.371764,1.236469,false,36.147775,37.076366,9.605062,-1,16.335988,false
http,10,1.221701,1.67914,false,53.098105,48.128503,10.16113,-1,17,false
http,18,0,0,false,18,20,16,-1,-1,true
https,5.323102,1.311314,3.929353,false,11.355344,15.270326,6.157055,-1,10.557142,false
http,6.498605,5,5,false,57.154354,65.20759,6.055968,4.661556,11.885284,false
https,4.672777,1.570437,0.435622,false,3.663329,14.769261,7.273683,0.243382,-1,false
https,9.117191,7.957059,8.110778,false,13.772316,16.944118,6.73255,-1,11.382734,false
http,13.919977,24.722652,24.461677,false,49.356374,46.116576,9.253507,13.804647,17.904726,false
http,13,5,5,false,31,33,15,13,21,true
https,6.840915,31.842413,31.995888,false,45.754321,55.470579,9.39911,11.979935,18.730445,false
http,13,1,1,false,24,31,16,-1,-1,true
https,5.623574,6.177411,6.249544,false,50.729975,56.429666,6,2.275585,11.530265,false
http,1,1,1,false,37,58,18,3,8,true
http,9,0,0,false,9,25,15,-1,-1,true
http,10,1,1,false,20,19,9,-1,20,true
https,7.591447,13.561182,12.768299,false,23.004724,26,5,1.19179,12.175867,false
http,0,1,1,false,36,46,10,2,7,true
https,10.653975,3.730231,9.126545,false,94.441576,102.738957,6.095629,-0.368616,18.498135,false
https,10,100.005304,102.038381,false,54.332357,44.772691,17,12,16.00007,false
http,8.596665,12.84406,12.828403,false,71.440894,75.279815,7.934618,4.024666,13.600015,false
http,10,1.39223,1.90214,false,52.291719,48.066428,10.71476,-1,17,false
http,11.446743,4.673426,4.944507,false,52.602347,49.923644,9.239173,1.147255,19.490314,false
http,8,1,1,false,91,98,15,10,11,true
https,16.886247,6.085769,5.696465,false,21.78762,18.56228,11.820481,-1,23.613144,false
http,9,0,0,false,23,26,12,-1,-1,true
https,9,13,13,false,68,73,9,12,16,false
https,15.723298,10.84122,10.885381,false,86.521652,95.816685,11.020343,11.684394,22.79777,false
https,10.396511,99.347516,101.948201,false,55.469788,48.171926,13.815391,12,16.235909,false
https,18.5422,31.192445,28.29339,false,23.201127,12.149075,6.203788,13.371754,27,false
https,16.586491,7.259285,8.682129,false,22.123308,23.442101,6.834694,-1,23.915625,false
https,5.469417,6.074703,14.450866,false,74,76.030599,6,3.186358,9.266011,false
http,11,0,0,false,11,15,15,-1,-1,true
https,17.596722,6.623397,6.94163,false,35.008713,42.68872,16.216301,13.481351,23.805329,false
http,9,49,49,false,16,16,9,-1,18,true
http,17,1,1,false,17,26,22,-1,-1,true
https,10.491464,0.211642,1.03247,false,21.020281,22,4.836114,-1,0.596542,false
http,8,0,0,false,8,11,11,-1,-1,true
http,12,6,6,false,37,32,13,13,25,false
http,11,1,1,false,20,24,11,-1,-1,true
http,11,1,1,false,28,31,14,-1,-1,true
https,18.199779,5.295364,5.044275,false,33.193248,31.826201,9.082212,-1,18.504463,false
https,5.093621,14.240381,12.400489,false,12.201744,19.919408,6,0.00829,11.03669,false
http,9,0,0,false,56,56,10,-1,-1,true
https,5,8,8,false,45,57,6,-1,11,false
http,12,0,0,false,12,22,18,-1,-1,true
https,18,1.18997,3.668717,false,25.987371,12.554565,2.232271,-1,24.930413,false
https,11.056527,28.267959,28.405321,false,29.985669,25.55407,10.369395,11.060407,16.555439,false
http,21,0,0,false,21,13,9,-1,-1,true
http,18,0,0,false,36,33,11,-1,-1,true
https,18,44,44,false,22,17,9,-1,27,false
https,18.179009,6.603863,5.305656,false,33.769442,31.23169,7.334741,-1,18.511276,false
https,8.236537,115.251933,93.382201,false,18.674609,22.618355,12,11.728595,20.16037,false
http,7,149,149,false,6,31,3,-1,11,true
https,11.363694,0.187793,0.813101,false,21.012843,22,4.385593,-1,0.353452,false
http,9.044342,6.950849,6.428892,false,66.199651,68.32516,6.30475,5.130869,13.223868,false
https,12,28,28,false,33,34,6,14,15,false
http,-1,0,0,false,-1,30,8,-1,-1,true
https,17.422229,6.612966,7.761197,false,36.369599,31.071106,11.623174,19.03717,25,false
https,6.722384,31.435825,31.92454,false,43.334793,52.471873,9.194195,11.763254,18.499338,false
http,43,0,0,false,43,36,36,-1,-1,true
http,16,0,0,false,30,2,2,-1,23,true
https,6.377185,11.211887,10.577931,false,17.76187,16.821134,6.214893,-0.720462,11.524313,false
https,15.216032,10.745722,8.898295,false,30.664807,27.461932,6.208584,15.728851,22.788577,false
http,9,0,0,false,0,28,15,-1,-1,true
https,5.605285,3.948085,3.466414,false,16.882637,22.320021,9.020947,4.480155,12.351688,false
http,10,1,1,false,32,31,9,-1,-1,true
http,10,5,5,false,18,22,10,-1,-1,true
https,5.61863,11.34171,11.86753,false,13.798769,17.510025,6,-0.572807,11.817421,false
https,8.754561,3.535426,8.582488,false,95.85351,107.40265,6.001728,-1,17.270572,false
https,8.015117,13.317582,12.290926,false,23.008948,26,5,0.782574,12.303864,false
https,7.177689,12.310745,13.266534,false,73.997982,77.140732,6.96911,2.167014,12.044938,false
http,16.943767,10.593874,10.064498,false,53.667436,55.878858,10.31408,11.291929,19.608693,false
http,51,1,1,false,64,35,11,55,50,false
https,11.990748,1.078073,3.817726,false,75.395298,92.331887,11.479587,-0.398091,20.55955,false
https,8.559204,13,13,false,70.410192,77.070651,7.987642,1.602344,13.297881,false
https,6.52555,192.980817,203.623389,false,21.409728,15.618908,7.752853,7.737364,9.467689,false
http,13,0,0,false,27,34,5,-1,-1,true
http,26.835207,10.339886,10.579447,false,36.574662,22.815982,6,-1,31.856716,false
https,11,5,5,false,52,50,8,-1,19,false
https,5,13.007649,12.554712,false,13.286639,23.236565,5.516266,5.756831,11.404327,false
http,13,1,1,false,40,42,15,14,21,true
https,9.398692,3.450427,5.312156,false,9.549885,18,10.640993,-1,14.336359,false
https,6.136984,4.147356,3.555406,false,13.057852,16.522979,6.404886,-0.766389,8.428777,false
https,5,13.027535,12.521043,false,13.902462,23.196998,5.899438,5.298004,11.043957,false
http,11,0,0,false,39,2,2,-1,19,true
http,7,149,149,false,6,22,3,-1,11,true
https,4.457286,3.574818,3.747639,false,1.282336,14.760446,7.61208,-0.335381,-1,false
https,10.713116,94.713467,99.28649,false,62.650197,54.088769,8.502232,12,16.478387,false
http,35,1,1,false,44,33,4,-1,-1,true
https,18.115269,33.988699,28.340539,false,23.249942,13.053595,6.322872,12.638853,26.963209,false
https,6.241983,5.65365,12.242282,false,74,77.33527,6.06833,0.841062,10.296656,false
http,11,0,0,false,24,32,15,13,17,true
https,8.997503,117.06869,94.096695,false,22.322952,22.488818,12,13.278644,20.960011,false
https,7.415828,4.165017,4.152679,false,13.060315,16.30081,6.191583,-1,11.443906,false
http,27.036262,3.868252,3.307122,false,34.301883,23.292821,7.631968,-1,36.817369,false
http,7,1,1,false,22,28,13,-1,-1,true
http,-1,0,0,false,-1,57,4,-1,-1,true
https,18,130.575924,131.312738,false,25.281769,15.635794,11.823627,19.276228,25.983221,false
http,14,5,5,false,23,24,4,16,-1,true
https,5,10.762448,10.999248,false,7.292402,12.114087,6,6.966748,10.861617,false
http,18,0,0,false,35,6,2,-1,26,true
http,6,1,1,false,21,46,11,7,-1,true
http,8,1,1,false,23,28,13,-1,-1,true
http,35,0,0,false,35,22,17,-1,-1,true
http,26.520776,3,3,false,30.589548,22.410639,6.430814,-1,37.998663,false
http,30,0,0,false,52,37,7,-1,-1,true
http,10,2,2,false,51,48,11,-1,17,false
http,13,1,1,false,40,42,15,14,21,true
http,10,1,1,false,19,22,13,-1,-1,true
http,30.244826,3.566624,3.09871,false,49.728617,38.422975,8.240133,31.094613,38.506935,false
http,-1,1,1,false,-1,18,9,-1,-1,true
http,-1,0,0,false,-1,35,8,-1,-1,true
https,17.413509,4.465612,4.668876,false,20.249323,15.446319,5.391157,-1,23.915625,false
https,6.702356,0.788382,0.513485,false,10.712721,13.860561,6.189427,-1,11.503036,false
http,-1,0,0,false,-1,28,6,-1,-1,true
https,4,9,9,false,96,112,6,-1,10,false
http,26.586405,10.199574,8.234863,false,34.0124,23.164669,7.189514,-1,34.940037,false
https,10.073098,95.146037,102.199594,false,52.627784,45.150465,10.704446,12,16.368909,false
http,-1,1,1,false,-1,16,12,-1,-1,true
http,18,5,5,false,87,92,17,20,26,true
http,10,2,2,false,51.155656,48.005133,11,-1,17,false
http,15,1,1,false,60,63,18,17,-1,true
https,6.300703,14.285728,13.177531,false,23.133373,27.019865,5.190584,5.885539,11.987854,false
http,21.911139,3.146116,3.006208,false,27.853278,24.621395,7.942641,-1,34.873527,false
http,23.004547,3.203584,4.17099,false,37.382904,37.088508,8.089805,21.027365,33.762393,false
https,17.765931,4.54546,5.646586,false,35.978956,41.340651,13.170335,16.646595,24.447725,false
https,8,217,217,false,11,15,8,6,9,false
https,15,2,2,false,15,11,11,16,23,true
http,15,5,5,false,33,29,11,15,23,true
http,-1,0,0,false,-1,32,14,-1,-1,true
https,9.114665,28,28,false,28.393218,29.536518,9.886955,10.695741,19.429255,false
http,12,0,0,false,27,33,18,-1,23,true
http,11,0,0,false,11,14,10,-1,-1,true
http,13,1,1,false,40,42,15,14,21,true
http,9,49,49,false,16,20,9,-1,18,true
http,15,5,5,false,33,33,11,15,23,true
https,4,2,2,false,4,18,12,-1,16,false
http,75,1,1,false,90,35,20,-1,-1,true
http,11,0,0,false,11,15,15,-1,-1,true
http,20,0,0,false,36,36,16,-1,-1,true
http,20,1,1,true,44,35,4,22,-1,true
http,10,1,1,false,19,27,18,-1,-1,true
http,-1,0,0,false,-1,12,12,-1,-1,true
http,-1,1,1,false,-1,38,4,-1,-1,true
http,-1,2,2,false,-1,23,9,-1,-1,true
http,-1,0,0,false,-1,4,4,-1,-1,true
http,10,4,4,false,44,47,8,-1,12,true
https,15.507466,126.024877,123.873169,false,28.988859,18.147789,10.828482,18.469678,22.034966,false
http,13,0,0,false,13,35,15,-1,-1,true
https,15.420396,9.884748,8.201734,false,33.627976,28.496415,6.006215,17.526874,24.301373,false
http,10.870553,4.739168,4.920945,false,53.880688,50.155314,8.142407,-1,18.396475,false
http,10,0,0,false,26,34,11,-1,-1,true
http,10,0,0,false,10,19,15,-1,-1,true
http,10,1,1,false,34,50,4,-1,17,true
https,12.198973,7.303926,6.980876,false,40.585413,56.436366,6.738796,-0.973457,17.654587,false
https,8.9659,115.354513,93.97532,false,21.948424,22.559912,12,12.902853,20.72842,false
http,18,1,1,false,30,38,22,-1,-1,true
https,11.713647,0.616186,1.434645,false,50.736902,40.885435,11.827351,-1,8.998431,false
http,18,2,2,false,28,25,15,-1,26,true
https,8.875736,2.388148,7.172407,false,94.20479,102.411101,6.101809,-1,18.089199,false
http,26,1,1,false,35,34,4,-1,-1,true
https,4.879461,5.364968,7.330089,false,96.726499,111.66398,6.789659,0.571187,14.704929,false
http,-1,0,0,false,-1,42,12,-1,-1,true
https,15.432423,9.745564,10.11973,false,84.681028,95.05317,11.050039,11.350873,22.611678,false
http,0,1,1,false,9,19,10,-1,-1,true
https,16.648037,6.578705,6.005987,false,35.125757,39.121332,16.343236,12.270976,23.673542,false
https,16.771158,5.557489,5.022122,false,35.545949,44.903448,12.113451,17.261547,24.068816,false
http,-1,0,0,false,-1,23,4,-1,-1,true
https,6.999721,3.514871,2.003799,false,22.857762,22.542358,6,0.665184,12.47627,false
http,-1,0,0,false,-1,29,7,-1,-1,true
http,10,0,0,false,21,27,12,-1,-1,true
https,18,1.835126,4.780408,false,25.917278,12.722309,3.272652,-1,24.718424,false
http,8,0,0,false,21,31,4,10,14,true
http,10.190267,2.261638,3.36443,false,54.858201,51.850727,10.457513,-1,17.34894,false
http,6,0,0,false,21,28,13,-1,-1,true
http,14,0,0,false,28,26,12,-1,-1,true
http,-1,0,0,false,-1,30,8,-1,-1,true
http,32,1,1,false,62,52,18,-1,42,true
https,17.702661,6.367585,5.767791,false,28.126179,27.08095,6.253568,15.232123,17.8033,false
http,20,1,1,true,44,35,4,22,-1,true
http,-1,5,5,false,-1,73,12,-1,-1,true
http,-1,1,1,false,-1,18,9,-1,-1,true
https,5.402191,9.830054,9.974374,false,13.521221,16.16087,6,0.405349,11.509118,false
http,10,0,0,false,10,16,12,-1,-1,true
https,26.264711,0,0,false,33.199841,16,4.581108,-1,-1,false
https,5,10.864724,10.999905,false,7.002128,13.231276,6,6.991873,10.829902,false
https,5,0,0,false,11.09022,6.648036,7.13607,4.220765,-1,false
https,17.933342,12.908211,11.24968,false,41.971483,29.439371,5.898883,-1,23.082089,false
https,6.705693,13.831588,12.198923,false,23.589766,30.219845,5.390882,5.459229,12.054525,false
https,5.178561,4.222897,5.267854,false,22.025728,23.055465,5.945547,3.969997,11.620323,false
https,18,5,5,false,35,45,12,18,23,false
https,5,12.15692,11.615109,false,14.343928,24.956948,5.455182,5.158863,12.206037,false
https,10,5,5,false,42,30,2,-1,18,false
https,5.895098,3.338704,2.077869,false,12.25837,16.469215,6.772652,2.092423,7.749179,false
http,13,1,1,false,25,31,15,14,-1,true
https,12.449246,9.629389,10.0453,false,91.072998,101.182889,10.507612,4.808311,21.021982,false
https,4.310702,1.920821,0.872133,false,7.286536,17.873789,11.975681,-1,15.873396,false
http,13,1,1,false,37,43,15,-1,17,true
https,5,12.877251,12.412201,false,12.546884,19.89581,6,6.21265,10.744234,false
https,14.886158,2.358823,5.488367,false,13.132756,17.980465,8.997208,-1,9.838505,false
https,17.666864,0.172409,0.594371,false,18.531234,18.760176,7.154789,-1,-0.403035,false
http,11,0,0,false,11,23,23,-1,-1,true
https,15.822107,5.51706,5.295491,false,24.11992,14.128053,12.892343,-1,20.683817,false
http,10,1.025749,1.45884,false,55,52,10.915644,-1,17,false
http,6,0,0,false,53,53,6,-1,-1,true
https,11.613266,12.511716,11.704828,false,24.458414,22.343432,6,-1,21.186889,false
http,12,2,0,false,18,0,0,-1,22,true
http,18.163309,4.258914,4.817153,false,55.150127,49.694424,11.992518,2.86326,24.779484,false
http,6,1,1,false,21,49,11,7,-1,true
http,-1,0,0,false,-1,41,9,-1,-1,true
http,-1,0,0,false,-1,31,6,-1,-1,true
http,12.947636,27.039309,25.102968,false,44.439802,47.14921,8.665191,12.248364,18.070153,false
https,16.268999,0.380477,0.808993,false,43.718853,40.226355,10.639157,16.829828,6.965474,false
http,8,1,1,false,46,58,3,8,20,true
http,-1,0,0,false,-1,17,13,-1,-1,true
http,5.426608,2.08399,9.054841,false,74,77.358072,6.531241,0.938645,10.826449,false
https,10.556609,33.841722,30.681659,false,31.879404,25.202547,11.274815,2.642848,15.937744,false
http,12,5,5,false,17,15,10,14,-1,true
http,13,0,0,false,27,31,17,-1,-1,true
https,7.234861,69.467064,69.45174,false,65.640619,80.6845,6,11.475449,14.208508,false
http,-1,1,1,false,-1,24,11,-1,-1,true
https,8.4751,32.361731,35.718605,false,48.375035,52.567823,9.885303,11.533054,18.918312,false
http,23.266571,3.696718,3.036198,false,31.71911,24.725852,7.786646,-1,35.343298,false
https,6.930013,13.449837,10.558172,false,24.805534,30.999116,6,5.044384,12.844878,false
https,10.122747,113.242245,104.117048,false,42.295598,42.152689,16.999927,12.733912,17.452685,false
http,18,0,0,false,42,37,6,-1,-1,true
https,17.433491,122.176424,122.623456,false,20.951238,10.296428,10.994659,6.689706,22.359823,false
http,8,0,0,false,25,30,4,-1,-1,true
https,0.488316,7.192281,7.855485,false,10.259054,50.975206,6.991331,4.650095,10.07783,false
http,10,2,2,false,51.296755,48.159765,11,-1,17,false
http,8,0,0,false,22,26,12,-1,-1,true
https,17.674469,16.271805,14.232071,false,38.499321,29.193029,6,-1,23.399934,false
http,-1,1,1,false,-1,27,12,-1,-1,true
http,10,1,1,false,44,46,10,12,17,true
http,192,0,0,false,204,33,5,-1,-1,true
http,10,2,2,false,51,48,11,-1,17,false
https,3.44397,1.743252,3.75058,false,2.292893,14.86012,6.04161,-1,-1,false
http,6.854416,5.400132,5.749059,false,64.066171,65.863255,6.101937,4.885229,13.016608,false
http,6,1,1,false,21,51,11,-1,-1,true
https,5.565979,6.756107,14.723987,false,74,75.897121,6,4.031647,9.05592,false
http,18,132,132,false,26,16,12,20,26,false
http,14,1,1,false,38,41,17,-1,18,true
https,8.399788,4.97244,5.104358,false,13,17.94224,7.319887,-1,11.838847,false
http,12,7,7,false,67,66,6,5,12,false
http,15,1,1,false,30,26,11,-1,-1,true
http,17.252177,4.261634,4.854453,false,54.762235,49.695883,11.92231,2.318587,22.613637,false
http,9.782668,8.196926,9.025396,false,57.024856,61.491617,6.023838,7.566067,13.283303,false
http,13,0,0,false,13,26,26,-1,-1,true
http,12,2,2,false,23,20,10,-1,21,true
https,12,28,28,false,29.243534,25.64296,6.736591,13.980507,18.653892,false
https,11.874798,0.432553,0.218926,false,38.850649,39.084102,10.425331,-1,8.435448,false
https,5.864376,3.195673,1.399122,false,12.129969,16.45997,7.13607,4.220765,7.705007,false
http,13,1,1,false,40,42,15,14,21,true
http,5,1,1,false,24,32,13,-1,-1,true
http,-1,0,0,false,-1,28,6,-1,-1,true
http,-1,5,5,false,-1,18,9,-1,-1,true
http,18,0,0,false,18,15,15,-1,-1,true
http,-1,0,0,false,-1,27,10,-1,-1,true
http,17,1,1,false,26,30,17,-1,-1,true
http,-1,1,1,false,-1,18,9,-1,-1,true
https,1.448392,32.074883,30.062012,false,28.244281,34.736799,6,1.88692,14.654582,false
https,17.991351,14.448207,14.626284,false,35.177774,29.333668,6,-1,23.353233,false
https,8.399788,9.082679,8.686927,false,17.25859,18,7.319887,-1,11.838847,false
http,21,0,0,false,53,53,9,23,31,true
http,5,5,5,false,10,18,13,7,-1,true
http,7,149,149,false,6,85,3,-1,11,true
https,6.635993,20.777639,18.407737,false,23.243952,29.98262,6.295738,13.116869,12.437961,false
http,10,1,1,false,25,27,12,-1,-1,true
https,18.763632,5.276444,6.576738,false,31.77987,26.290112,6.189752,16.998168,21.69657,false
https,17.485512,29.333186,31.154263,false,22.946829,10.159106,6,13.406874,25.879936,false
http,18,1,1,false,52,47,11,-1,25,true
https,-1,30,30,false,-1,120,13,-1,-1,true
https,11.65318,4.671533,4.324841,false,33.023698,33.114272,9.771789,-1,16.009373,false
http,12,1,1,false,40,34,6,-1,15,true
https,12.373974,9.606844,9.159438,false,95.046777,103.003097,6.091739,-0.357369,19.812094,false
http,9,28,28,false,35,30,10,-1,17,true
http,10,1,1,false,20,17,7,-1,18,true
http,13,1,1,false,40,42,15,14,21,true
http,30,0,0,false,63,48,4,-1,35,true
http,10,0,0,false,24,33,15,-1,-1,true
http,11,1,1,false,20,24,11,-1,-1,true
http,-1,5,5,false,-1,80,4,-1,-1,true
http,27.862788,9.605507,7.959671,false,37.790339,22.475174,7.006853,-1,36.825111,false
https,12.134445,5.666253,5.796067,false,24.184518,13.456454,12.958602,-1,20.342039,false
https,8.066086,1.026654,1.524914,false,74,88.75452,9.442295,-1,17.648063,false
http,9.090961,9.215672,7.118638,false,67.02096,67.383814,6.286218,5.002435,12.255855,false
http,13,1,1,false,40,42,15,14,21,true
https,13.578607,12.526381,13.364306,false,24,28.257623,12.814446,13.004009,17.718489,false
https,5.352862,11.310982,11.860378,false,12.288647,19.09247,6,0.565697,11.147756,false
http,2,1,1,false,2,12,12,-1,-1,true
http,15,0,0,false,29,30,5,-1,-1,true
http,7,149,149,false,6,26,3,-1,11,true
http,18,1,1,false,40,36,14,-1,25,true
http,25,1,1,false,42,43,3,-1,-1,true
https,18,0,0,false,18,37,14,-1,-1,true
http,-1,1,1,false,-1,51,8,-1,-1,true
https,16,11,11,false,87,100,11,18,23,false
https,5,10.18512,10.927529,false,9.612071,16.396657,6,6.680844,10.445928,false
http,10,5,5,false,19,17,8,12,-1,true
http,10,0,0,false,32,40,22,12,18,true
https,9.910878,6.430722,7.847978,false,25.544194,26.572118,6.765821,-1,20.486731,false
https,15,0,0,false,21,22,3,-1,-1,false
http,10,0,0,false,18,98,19,-1,-1,true
http,21,0,0,false,21,15,15,-1,-1,true
http,11,0,0,false,48,52,11,-1,19,true
https,4.421866,3.679717,5.024635,false,109.99001,121.918782,10.212183,1.121621,15.34814,false
http,11,2,0,false,20,0,0,-1,21,true
http,13,5,5,false,70,74,17,-1,-1,true
https,18.001356,43.667188,33.859137,false,22.403682,14.068342,6.74498,10.250508,27,false
https,16.802305,6.67281,5.788554,false,20.883427,19.886084,7.040689,-1,24.206655,false
https,5,14.576598,13.257464,false,13.433539,21.531517,5.967644,5.556822,11.545479,false
http,10.595117,3.502314,4.835699,false,54.789667,51.019833,8.623778,-1,17.73271,false
http,24,1,1,false,38,31,4,-1,-1,true
https,7.334045,7.615572,7.483939,false,44.552084,53.252333,6.187787,-0.451686,14.745077,false
https,5.933591,21.931089,20.385897,false,14.690621,21.372478,6,0.723515,11.926838,false
http,51,1,1,false,64,35,11,55,50,false
http,13,1,1,false,13,23,19,-1,-1,true
http,10,1,1,false,28,40,20,-1,-1,true
http,11,0,0,false,25,25,11,-1,-1,true
http,10,2,2,false,51,48,11,-1,17,false
https,14.287239,23.677279,23.288737,false,19.744885,16.350249,6.734879,9.610316,26.34678,false
